AiDepthScaling;AiMaxDepth;AiMinDepth;DistanceToFoodReward;CrashCost;FoodReward;MoveCost;Score
8,4;8;4;4;636;40;-40;600
9,5;5;4;4;305;89;84;90
0;2;2;10;775;20;-92;250
8,5;1;3;3;872;49;60;230
2,1;2;0;1;924;35;64;230
1;2;4;1;501;3;46;230
4,3;9;4;3;88;-89;-45;0
8,7;6;2;3;550;-88;79;0
9;4;2;3;436;95;37;230
4,5;3;0;1;240;56;0;250
9,4;2;2;68;226;85;-55;250
3,5;2;0;10;880;53;13;230
4,3;2;0;3;301;70;47;230
2,3;2;2;2;543;82;90;230
8,6;0;4;1;870;22;55;230
7,4;4;3;2;541;75;11;230
8,6;3;4;4;458;51;46;230
9,4;2;4;4;924;75;-13;250
9,7;3;1;1;383;37;31;230
4,9;1;3;3;59;40;-23;250
4,9;0;2;3;282;51;-62;250
1,1;2;1;2;780;79;-13;250
7;1;3;1;169;96;50;230
7,4;2;1;4;445;19;38;230
1,9;3;1;1;760;47;65;230
9;9;4;3;707;12;55;250
5,2;8;4;4;596;-45;18;0
4,1;3;1;4;978;97;-92;250
6;3;0;3;819;75;50;230
8,6;0;2;1;19;88;-33;250
1,5;3;1;4;605;67;-96;250
3,4;7;4;4;889;89;-87;380
6,9;6;1;1;723;-9;-51;0
5,4;2;4;2;-39;89;-87;250
7,4;5;1;3;59;47;-28;250
2,9;2;1;2;357;24;71;230
4,9;5;4;3;349;94;58;230
7,2;2;0;1;381;8;95;230
2,8;2;1;73;896;-54;12;0
2,3;2;0;66;935;-78;71;0
9,1;5;1;1;927;28;5;230
8,6;0;3;1;928;2;-59;250
7,8;3;2;1;609;72;-65;250
9,1;5;3;1;71;60;5;230
0,3;1;2;1;813;20;16;230
6,7;4;3;3;230;48;-18;250
8,9;9;1;3;607;91;40;250
9,1;3;2;1;917;50;63;230
5,5;3;0;3;200;5;39;230
7,2;4;3;1;796;81;-65;250
8,5;0;2;3;474;49;60;230
4,5;6;3;1;236;-17;18;0
4,7;9;3;1;-93;59;-14;490
8;2;4;3;360;78;92;230
9,6;2;3;4;249;29;41;230
5,6;1;2;81;827;48;-82;250
2,9;2;3;4;768;25;50;230
0,3;6;2;1;549;60;62;230
5,8;2;0;86;974;62;-20;250
7,4;2;3;4;406;44;38;230
0,8;0;3;1;680;70;-90;250
0,4;9;4;1;222;85;61;90
5,2;8;1;4;285;-27;18;0
2,4;9;1;1;914;50;88;250
7,2;9;2;1;966;31;85;250
6;6;4;1;911;69;22;230
4,5;6;2;1;73;14;18;90
4,9;6;0;3;965;46;40;230
2,5;6;3;4;521;89;28;230
8,6;5;3;3;193;49;60;90
5,3;5;2;3;381;49;60;230
9,2;5;3;2;645;89;-22;250
4,9;1;2;68;831;64;67;230
1,7;1;2;14;168;92;-46;250
8,6;2;1;4;145;43;16;230
8,3;2;1;10;681;22;41;230
4,8;1;2;4;876;78;56;230
9;2;2;92;821;77;89;230
3,3;2;2;3;888;94;-63;250
3,2;0;2;43;186;29;20;230
7,2;1;2;37;234;42;13;230
6,8;1;2;9;549;73;26;230
2,9;2;1;4;433;37;50;230
1,1;1;2;80;521;82;34;230
2,9;2;1;4;612;93;50;230
8,5;2;2;3;643;49;60;230
4,9;1;0;46;4;27;42;250
1,7;0;1;14;851;-66;-68;0
4,2;1;0;31;749;80;61;250
3,7;1;1;4;509;-96;50;0
4,4;1;1;40;821;83;37;250
1,4;1;1;75;538;60;-32;250
2,3;0;1;2;543;82;96;250
3,1;1;1;34;563;43;-86;250
8,6;1;1;42;105;86;-90;250
0,3;1;0;1;84;47;32;250
2,3;0;1;44;619;29;98;250
0,8;0;1;64;493;32;-8;250
7,4;0;1;62;65;83;-97;250
9,5;0;1;16;260;71;-95;250
1;1;1;33;36;90;31;250
8;1;1;14;-84;78;-90;90
1,6;1;0;81;243;90;-43;250
9,7;1;1;9;253;22;31;250
2,6;0;1;57;498;99;84;250
0,8;1;0;41;34;99;-53;250
2,5;1;1;35;26;41;-88;250
7,7;3;3;-33;752;-21;88;0
9;9;4;3;845;-52;28;0
7,6;3;2;1;624;50;88;230
7,5;9;3;4;-98;67;19;90
0,1;0;0;-23;634;-65;-84;0
3,9;1;3;-98;520;97;-74;30
9,3;3;0;-4;533;21;-55;30
2,9;0;4;81;478;-75;-21;0
7,2;4;0;1;417;-9;-51;0
3,1;1;0;34;563;43;-86;250
6,5;1;2;62;422;-85;79;0
9,5;0;1;26;698;-29;40;0
1,1;2;0;-91;248;-13;-40;0
3,8;7;1;26;-54;67;13;0
4;0;2;99;370;72;63;230
9;4;0;2;474;49;60;230
4,4;1;4;1;352;59;-14;250
5;2;2;24;911;59;-49;250
9;2;2;55;195;-69;-89;0
8;5;2;1;574;-56;10;0
0,4;5;4;25;770;15;-27;0
5,9;1;1;-92;356;76;62;0
0;2;3;10;662;-77;-92;0
5,9;0;4;-89;249;29;41;0
7,4;2;3;4;341;-90;-23;0
7,3;9;3;4;729;-77;-63;0
9;0;0;9;227;47;31;0
2,8;1;3;73;405;58;-98;0
5,8;9;4;-45;351;93;63;0
0,4;0;3;1;222;85;61;230
4,5;8;4;1;408;90;17;230
8,5;2;1;3;859;-6;-91;0
5,8;2;1;86;14;-24;34;0
9;2;2;92;801;13;64;0
1,1;1;1;80;691;-98;34;0
4,7;0;0;49;719;-65;-52;0
9,7;3;1;1;66;15;29;230
5,7;5;2;1;389;4;31;230
9,8;7;3;16;-49;16;93;0
5,9;1;0;2;88;49;21;250
0;6;1;-46;598;7;-43;0
0,8;5;2;57;984;97;-4;20
1,9;3;2;66;978;-40;-48;0
7,9;2;2;5;329;84;-20;250
5,5;7;0;93;346;30;-16;0
0,6;2;1;24;74;-27;56;0
0;2;0;10;907;20;-92;250
0,3;4;1;4;198;-3;56;0
4,1;3;0;4;60;5;79;90
9,3;1;0;-29;164;-59;-12;0
5,4;0;3;37;560;-67;85;0
4,4;6;0;40;393;59;28;0
2,8;8;0;4;401;82;37;230
7,5;0;4;-26;65;83;-97;0
9,8;2;2;43;608;-23;37;0
8,6;7;1;4;22;69;42;90
2,6;2;2;-43;511;-36;-72;0
4,7;5;2;24;-50;22;66;0
4,8;1;0;1;456;-90;8;0
1,9;0;1;50;15;-35;59;0
2,8;2;1;73;484;-54;12;0
1,2;2;2;-56;759;12;-46;0
6,5;2;3;80;133;-13;78;0
7,7;8;4;77;331;61;-98;0
7,7;9;2;3;315;-96;-76;0
0,6;0;0;31;694;-42;-18;0
6,5;9;3;30;807;55;77;0
6;5;0;1;911;69;22;230
2,8;4;0;73;624;-54;12;0
1,6;1;3;55;-42;-7;67;0
6;5;0;3;247;45;93;90
2,1;9;4;-93;184;24;-50;0
4,8;5;3;85;894;90;24;0
4;6;4;76;-1;77;-46;0
6,7;5;1;3;831;-46;46;0
4,5;4;1;1;534;66;55;230
6,6;2;1;95;347;-65;45;0
8,1;2;3;-88;925;59;-62;0
3,2;3;1;0;325;-78;-43;0
7,1;9;3;2;913;14;56;250
1;4;3;-70;-95;-26;-85;0
9,8;5;1;80;52;-68;82;0
4,9;1;3;10;775;88;93;0
0;9;0;-18;-1;-70;-58;0
6;2;3;4;582;-69;5;0
2,6;7;4;29;221;-73;42;0
4,1;1;4;57;744;7;-84;0
8,3;0;0;2;179;35;11;0
6,2;4;4;1;-76;84;-63;250
0,6;7;0;1;239;63;14;230
9,2;5;3;-66;691;41;-40;0
3,1;1;2;63;428;87;47;230
9,7;1;0;44;502;56;60;250
2,9;2;2;96;-86;-23;-93;0
5,9;0;2;2;310;11;-64;250
9,1;5;4;1;55;-56;5;0
7,2;8;0;-30;729;-84;60;0
7,8;9;4;-46;595;-47;-97;0
8,7;8;3;13;528;96;-63;0
4,8;7;1;81;617;20;16;0
1,1;5;4;89;393;31;-45;0
2,4;0;2;27;266;75;-20;250
5,5;6;0;3;469;39;7;230
9,8;2;4;-88;157;-17;18;0
2,9;2;3;4;545;9;43;230
2,6;4;4;1;246;64;17;230
4,2;4;4;6;416;34;-30;0
1,8;0;4;70;-9;95;27;0
6,7;7;2;4;856;53;18;230
7,6;4;4;98;801;64;38;0
8,5;1;1;31;441;52;-41;250
4,9;6;3;3;960;46;40;230
3,1;2;1;98;486;91;72;230
3,2;2;0;2;359;35;29;230
0,9;1;3;-18;147;8;-2;0
2,5;1;2;64;-22;-54;24;0
3,2;0;1;-95;849;22;66;0
7,6;7;4;9;95;74;82;0
8,7;4;0;-15;883;24;-75;0
3,7;5;4;63;436;3;-70;0
5,6;6;0;16;-57;-65;93;0
5,1;2;1;1;-21;68;47;90
2,9;2;3;2;153;-66;94;0
5,4;3;3;71;556;47;37;0
2,4;7;0;-52;846;39;81;10
1,9;5;4;-40;393;31;-44;0
6,2;5;3;96;68;57;28;0
6,4;1;2;-17;95;-26;-90;0
4,1;5;2;3;815;91;-42;250
2,4;7;0;3;459;24;-76;380
8,2;1;4;4;647;36;51;230
9,8;1;2;96;567;68;-33;250
6,2;1;0;-89;727;76;-78;0
7,6;5;0;1;423;95;79;230
0,5;1;1;8;364;-24;-34;0
6;2;3;85;536;96;-63;0
1,1;5;3;80;510;-51;50;0
5,6;6;1;3;395;89;41;230
6,4;2;3;39;483;-13;44;0
3,4;9;0;2;543;82;90;90
3,2;0;2;43;230;-83;12;0
4,3;1;0;3;113;67;47;250
7,6;4;1;2;808;98;-96;250
8,3;2;2;10;716;-2;3;0
6,1;0;0;17;726;-61;28;0
6,8;9;1;74;612;4;-73;0
2,6;0;3;57;-4;-40;84;0
1,2;1;3;93;161;73;-27;0
9,5;2;1;-27;74;-76;30;0
7,6;3;2;-83;318;91;96;30
9,7;6;3;3;900;51;93;230
2,8;3;4;1;346;37;31;230
7,2;5;1;77;433;37;50;0
2,1;2;1;32;414;-62;46;0
2,5;1;3;-90;-29;-32;-49;0
0;3;4;47;777;66;-70;0
9,7;1;1;9;840;99;-94;250
5;8;0;4;309;94;-47;600
0;9;3;16;882;61;93;0
6,7;1;0;3;11;57;-18;250
4,2;0;4;37;600;41;41;0
4,4;0;3;-41;-99;31;52;10
5,9;9;2;1;94;94;-9;500
5,7;3;2;3;235;11;60;230
6,9;1;2;-93;-21;-21;-70;0
1,7;1;3;14;718;92;-41;0
1,2;9;2;56;66;24;-34;10
0,4;6;3;64;61;-58;16;0
7,6;3;2;-5;623;23;-84;30
1,9;8;0;1;760;47;37;230
6,5;4;0;89;698;49;11;0
4,9;1;1;46;823;-4;80;0
4,8;6;3;9;870;40;82;0
2,5;7;3;1;688;59;17;230
7,7;8;3;-57;915;53;49;0
8,5;2;0;3;55;49;60;90
5,5;2;0;93;479;-54;-70;0
8,6;3;0;42;105;86;-90;0
5,7;2;1;96;197;-4;45;0
2,4;9;4;1;914;50;88;250
9,2;0;3;52;197;68;-4;0
0;3;0;1;-21;55;8;90
4,9;1;1;4;486;-4;37;0
9,2;1;2;-12;296;77;-67;0
9;6;0;64;925;49;12;0
4;2;3;3;373;-50;64;0
3,2;2;0;3;567;58;86;230
4,4;6;3;89;-55;-1;60;0
1,9;3;0;26;-87;21;-69;250
7,4;2;0;85;725;-8;48;0
2,9;2;4;4;372;42;50;230
8,6;9;0;-12;400;-16;-50;0
3,6;1;2;-78;645;89;85;0
4,3;3;1;0;970;0;13;0
2,5;4;1;-63;112;9;11;0
4,7;3;2;-63;458;-88;2;0
2,6;4;4;3;960;65;60;230
2,5;6;2;34;490;72;-65;0
0,7;1;4;73;300;27;61;0
9,5;5;1;24;467;38;15;0
4,8;6;3;4;419;55;56;230
3,2;6;1;87;64;48;74;0
9,2;0;4;45;955;71;96;0
3,7;3;2;66;823;-78;71;0
7,4;2;2;4;-70;44;38;90
2,2;5;3;4;274;29;41;230
4,9;1;3;3;293;-50;-46;0
4,9;1;1;3;553;63;40;250
8,6;3;1;50;-67;-93;50;0
6,2;9;3;3;770;49;46;250
3,1;1;2;34;109;-37;-36;0
2,9;2;1;2;3;-34;32;0
1,4;0;0;61;976;9;35;0
5,4;2;3;50;155;-45;-93;0
1;2;2;1;501;53;-43;250
6,1;2;3;4;208;51;46;230
9,4;1;4;-55;407;95;22;0
1,9;4;4;-88;636;40;-40;0
2,6;4;2;46;951;98;42;0
4,7;2;1;1;915;53;-87;250
7,9;0;3;74;145;-50;87;0
6,8;2;2;3;-31;15;60;90
4,9;1;0;4;885;43;37;250
5,7;6;3;-79;335;-61;-75;0
5,6;8;2;46;680;51;-45;0
8,6;3;1;52;456;-73;11;0
0,3;0;2;95;900;15;-59;0
1;6;0;14;358;6;-73;10
1,9;6;1;57;214;99;84;10
1,3;3;0;3;-31;89;41;90
7,1;1;4;-31;268;28;49;0
3;6;1;67;615;39;44;0
6,2;1;0;50;471;96;11;250
2,1;2;3;1;551;-29;64;0
7,5;6;0;75;182;60;-32;0
0,8;8;1;58;604;7;60;0
0,2;2;1;-50;954;-81;-86;0
7,4;2;1;-92;677;-97;-68;0
8,4;4;0;-36;66;58;-28;0
0,8;6;0;41;517;-6;-32;0
4,9;2;3;-26;162;13;-83;0
8;0;0;-5;961;-78;-62;0
3,1;4;1;1;748;-80;-62;0
5,5;6;2;-34;284;63;-44;0
1,5;8;1;6;646;11;-49;10
3,4;5;0;1;369;33;-11;250
7,1;1;0;87;953;63;72;250
8,5;5;1;3;405;74;40;230
6,2;1;3;-59;945;-74;-88;0
9;3;4;1;19;88;-33;250
4,5;3;2;1;199;30;64;230
8;9;4;-23;215;20;16;0
9;3;2;3;756;-92;34;0
7,6;9;1;3;6;13;68;10
5,7;6;1;-29;301;56;-70;0
1;9;1;33;36;90;31;10
2,3;0;2;44;475;-11;-91;0
9,9;8;4;20;821;35;30;0
6;2;0;97;888;98;30;230
0,6;2;0;40;255;-49;-20;0
3,9;9;2;86;300;-85;-68;0
6,8;2;2;85;280;75;87;230
1,6;2;1;2;178;-69;42;0
8,9;6;4;48;190;50;-22;0
6;3;2;-78;171;4;10;0
8,9;0;1;-40;270;49;-25;0
5;6;2;41;615;-56;1;0
8,7;6;3;60;671;7;78;0
7,3;3;2;3;933;12;-31;250
3,8;9;0;-17;775;88;-73;0
6,3;5;3;80;962;-46;29;0
2,8;7;2;3;555;13;-63;380
2,9;3;4;57;935;96;-75;0
9;8;3;80;689;12;10;0
6,8;2;4;21;628;27;-67;0
1;9;4;-27;593;83;89;0
7,9;5;0;10;335;88;93;0
0,8;0;1;1;647;10;-90;250
4,5;3;1;1;148;10;0;250
5,2;2;1;76;476;82;68;230
2,3;6;2;44;857;-27;98;0
8,2;5;4;31;421;32;-65;0
5,3;9;3;-68;363;13;-34;0
0,3;5;4;3;990;-11;82;0
2,8;7;4;-66;336;-69;71;0
0;0;1;-26;866;-69;-70;0
4,6;6;3;83;-76;84;-65;0
7,8;7;1;1;609;72;-65;380
7,9;2;4;5;-62;80;-95;0
8;0;1;14;811;-54;-90;0
3,7;6;4;98;406;38;-65;0
1,7;8;0;-80;510;55;-87;0
9;4;2;3;436;95;37;180
8,2;3;2;66;211;-24;71;0
5,4;7;4;3;266;13;5;180
7,8;5;0;2;-6;82;19;0
4,8;8;0;4;134;57;38;10
7,1;0;1;-11;380;48;-98;0
0,4;3;2;80;247;-33;-21;0
0,8;2;4;57;233;85;15;0
2,4;4;1;4;213;84;-96;180
5,8;8;4;-34;775;88;93;0
6,1;2;4;-51;971;83;96;0
6,3;6;1;2;645;89;-22;190
9,2;1;0;-96;857;46;82;0
5;1;1;-26;900;90;58;0
4,9;1;0;4;486;53;37;90
4;3;1;-7;375;57;38;0
0,9;6;1;4;450;-7;42;0
2,3;2;0;66;393;99;-91;180
7,5;3;0;-85;960;-94;71;0
0,2;1;0;-31;791;77;-18;0
5,8;2;0;86;913;-9;-20;0
3,7;1;2;-46;460;80;-45;0
6,9;5;2;24;775;55;3;0
8,5;0;2;-16;-44;67;24;0
9;4;4;3;436;95;37;180
1,4;1;0;12;-43;-81;-69;0
5;2;3;-9;368;57;11;0
9,7;1;4;21;789;-73;-56;0
9;3;4;3;943;12;55;180
2,7;2;2;-98;520;95;62;0
8,6;7;4;-67;592;-63;64;0
4,6;5;4;-54;445;-46;65;0
2;9;4;-47;997;-87;35;0
7,2;2;3;85;396;-29;-91;0
8,5;2;1;3;-12;82;60;70
3,5;1;2;1;762;-26;65;0
1;7;2;85;391;55;77;10
6,7;1;0;49;888;70;-24;90
4,3;1;0;50;650;94;-65;90
9,4;8;0;68;226;85;-55;0
0,1;8;4;41;253;22;72;0
5;1;3;-84;637;-32;20;0
7,9;2;0;5;942;7;25;180
3,1;6;3;1;663;-65;17;0
4,3;7;4;3;332;49;60;70
9,5;2;2;-52;336;50;-78;0
1,1;1;4;80;600;82;34;0
7,4;6;2;13;463;21;16;0
1,5;6;3;4;502;-54;-96;0
4,9;1;3;4;229;-36;37;0
9,4;7;4;80;-100;-58;-42;0
1,9;2;2;-62;465;-62;-10;0
6,6;2;0;2;72;3;48;190
9,7;1;1;9;476;22;31;90
4,9;6;0;66;224;-34;92;0
5,9;1;2;2;431;-43;80;0
5,5;6;4;7;914;50;88;0
6,5;5;4;91;354;-86;38;0
4,9;3;1;3;258;-53;58;0
2,9;9;2;2;850;-18;19;0
4,5;7;2;50;205;85;0;0
5,2;2;3;80;918;96;11;0
8,4;8;0;4;82;-18;-42;0
8,3;8;2;-81;662;-70;38;0
8,1;5;3;96;841;-6;-86;0
2,5;5;4;-30;568;-54;1;0
2;2;3;73;817;96;12;0
1,7;5;3;48;716;60;60;0
6,8;1;3;9;64;20;26;0
2,9;2;0;-98;888;53;-18;0
0,8;6;0;64;493;32;-8;20
0,3;6;1;78;480;79;-92;60
6,2;8;4;-11;858;92;30;0
9;9;2;9;623;23;31;0
7,2;2;4;1;777;66;95;190
0,8;0;2;83;790;32;49;0
1,8;1;0;27;699;-5;11;0
3,8;6;0;-96;966;-77;5;0
8,9;6;0;-93;174;-97;22;0
8;2;1;3;578;10;29;180
4,1;9;3;-6;553;-30;-45;0
4,6;1;3;-2;122;-69;14;0
5,9;4;2;2;176;-3;55;0
8,6;4;4;-34;173;28;-75;0
8;3;2;14;985;78;-90;0
8,5;2;0;24;394;71;-86;180
1,6;0;2;5;146;38;-92;180
5;9;1;1;963;-79;53;0
0,6;8;1;8;375;-43;1;0
6,3;7;1;-33;253;22;31;0
4,5;3;1;1;373;-85;-68;0
4,9;1;4;-100;831;8;-8;0
4,7;7;4;1;-93;59;-14;10
5,4;5;1;3;154;-61;-66;0
4,3;2;1;8;235;99;43;180
5,5;7;4;10;287;-98;13;0
0;0;3;44;512;90;67;0
7,3;5;4;48;821;77;12;0
8,8;2;1;3;295;92;18;180
2,5;1;1;38;706;28;-89;90
7,9;0;4;68;242;16;69;0
0;2;2;55;931;21;-42;0
2,8;4;0;9;152;50;-44;0
4,5;3;3;-62;817;-66;-33;0
9,2;7;0;-22;153;88;19;0
1,5;1;0;10;989;-57;-89;0
8,2;2;3;69;579;16;-43;0
6;7;4;3;430;11;93;40
4,5;2;3;1;800;-79;43;0
9,4;3;0;1;419;11;-97;190
2,5;9;2;98;836;-20;33;0
8,9;9;1;52;951;90;-96;0
8,7;1;4;-35;913;14;56;0
4,5;0;2;18;737;-24;-27;0
6;2;2;1;770;15;10;190
1,1;1;3;-12;63;-66;-70;0
9,5;5;2;4;877;-76;84;0
8,4;8;1;23;688;50;79;0
0,7;4;2;18;332;-16;-93;0
4,9;1;1;10;775;88;93;90
5,4;7;4;2;933;89;-87;250
0,3;5;2;-97;542;56;0;0
6,1;9;4;-18;284;74;-45;0
3,4;6;1;3;243;-83;-42;0
7;5;1;2;87;5;-13;190
7,2;4;0;1;177;50;61;90
2,5;7;2;66;870;22;55;0
8,6;1;2;42;105;86;-90;180
1,5;2;2;-85;492;84;-82;0
9,5;6;0;4;521;5;31;100
6,4;1;4;-67;406;-54;52;0
8,6;0;4;-61;23;37;37;0
7,9;6;3;-72;134;77;39;0
7,8;4;1;1;830;-42;88;0
4,5;4;4;-9;720;-52;45;0
3,3;9;3;53;473;58;36;0
6,4;3;4;-30;-42;-29;92;0
5,2;3;4;97;735;-63;-28;0
9;4;0;3;919;95;37;180
0,7;4;1;24;863;68;-3;20
7,7;2;1;77;331;61;-98;180
4,5;3;0;1;581;90;30;190
8,9;5;2;-40;132;67;-85;0
6,6;0;4;-98;406;44;42;0
8;0;2;3;585;37;92;180
9,2;4;4;2;214;89;-22;190
9,2;2;2;-12;597;-72;-93;0
0,3;4;3;1;123;53;-87;190
7,3;2;0;99;-79;-26;27;0
5,5;8;2;93;40;-2;51;0
2,1;1;1;-7;445;19;-66;0
6,9;4;1;36;449;49;60;0
1,3;3;3;4;718;-21;-92;0
4,8;7;2;80;289;-82;82;0
5,4;5;2;-3;745;54;31;0
8,5;0;4;3;474;49;60;180
8,6;1;2;42;105;86;-90;180
8,6;4;4;1;-28;2;-59;10
7,2;2;1;37;618;-97;13;0
0,8;9;4;3;654;-68;4;0
8,6;2;4;4;498;-90;50;0
0,9;4;2;50;46;7;-18;0
1,3;3;4;3;462;19;-41;180
5,1;2;2;9;811;-84;-94;0
9,5;7;0;1;875;-17;5;0
1,2;5;4;1;100;-46;77;0
3,4;2;0;30;287;40;41;180
4,6;1;0;4;143;-57;37;0
3,6;2;2;-75;67;-76;-22;0
5,5;9;0;-37;723;45;-31;0
4,5;3;4;1;603;70;0;190
0,8;4;1;0;836;-18;68;0
5;3;2;-27;168;92;-46;0
7,4;4;1;-99;329;89;-31;0
4,1;4;2;-28;932;37;94;0
8,3;8;0;10;681;22;41;0
9,7;1;4;1;1;3;31;0
6,6;4;0;3;688;94;-69;180
0,8;0;0;1;942;22;-92;0
4,9;2;2;-11;73;14;32;0
8,5;0;4;12;270;-79;-45;0
4,4;7;2;57;619;-83;-35;0
5,4;7;1;3;-1;-12;0;0
3,1;6;4;34;170;43;-86;0
2,2;2;0;-55;799;-31;-16;0
2,2;4;4;3;945;37;-49;180
2,2;4;4;4;553;8;-85;180
5,6;2;3;79;485;48;-21;0
6;0;2;35;478;-24;81;0
8,8;6;1;3;165;97;70;0
9,2;0;3;-62;-56;53;60;0
3,9;7;1;45;860;-37;55;0
3,8;2;0;3;476;-94;-35;0
9,2;6;0;98;305;89;84;0
5,4;8;4;-22;197;24;-85;0
8,4;6;0;-16;601;59;-78;0
8;2;0;3;444;86;92;180
7,7;6;4;1;593;47;32;190
2,9;3;3;47;-65;-10;-87;0
1,8;8;1;26;381;-62;72;0
7,1;7;0;58;44;47;65;0
4,9;1;0;68;-46;64;67;40
1,2;2;2;18;172;-79;-62;0
0,3;6;2;1;-51;68;-87;190
4,9;5;0;-41;993;10;18;0
4,2;2;0;70;418;21;1;0
4,3;9;1;3;88;-89;-45;0
4,3;2;3;40;514;2;6;0
0,3;2;2;-7;-44;-37;79;0
9;2;1;92;-76;29;-56;0
6,7;2;4;1;457;63;14;190
6,6;3;0;69;337;31;-41;0
2,7;6;4;-44;905;58;13;0
7,2;4;3;1;450;-90;84;0
3,9;1;1;2;300;-73;-93;0
8,4;5;3;4;372;40;-40;100
4,7;3;1;1;-93;59;-14;0
2;9;3;22;174;-44;-87;0
8;9;3;3;513;45;92;10
3,6;1;2;5;26;1;77;0
4,5;6;0;6;478;68;-30;0
0,3;8;4;1;-29;-63;62;0
5;4;3;42;782;95;-7;0
1,7;1;1;14;385;-70;-32;0
5;1;4;3;287;-52;69;0
6,7;4;0;3;612;74;-18;180
1,1;6;4;88;730;-89;-40;0
5,5;3;2;93;-22;-70;36;0
7,4;8;2;14;668;82;36;0
4,4;1;1;35;534;3;39;0
6;2;2;1;770;15;-78;190
3,8;5;4;26;619;-65;96;0
7,7;0;2;52;696;66;34;180
9,7;4;4;1;585;56;-96;190
7,6;0;1;-36;321;15;10;0
7,9;4;1;-92;907;-23;40;0
6;1;4;25;-60;-40;-37;0
9,8;2;3;14;240;48;97;0
7;1;1;2;-80;5;-13;40
2,3;2;0;66;935;-78;71;0
6,8;7;0;73;169;40;12;0
9;9;4;3;407;69;25;240
1,9;3;0;50;5;46;59;40
5,9;5;1;-41;935;30;98;0
8,3;3;1;95;825;81;61;0
4,3;6;1;-23;338;-61;-23;0
1,1;8;4;39;193;49;60;0
1;2;3;1;92;47;-43;190
4,8;1;3;-98;323;-27;46;0
6;1;2;90;768;92;25;180
5,4;2;3;2;451;24;4;190
3;3;2;-97;119;-64;37;0
4,1;5;1;4;930;53;79;100
4,9;5;3;-47;403;-15;-22;0
9,4;7;3;-53;-64;85;-71;0
8,1;4;1;1;586;68;47;190
2,7;2;3;-100;509;13;79;0
9,8;1;4;3;64;48;-18;180
0,3;3;3;1;35;56;-79;190
0,8;5;2;-65;122;45;-64;0
7;7;4;2;800;-73;-13;0
6,2;0;3;1;242;-11;-6;0
6,1;3;4;62;792;8;95;0
1,7;0;4;14;67;-70;45;0
9,9;8;3;3;335;-7;73;0
5,7;0;3;82;-94;-84;95;0
2,9;2;0;59;180;-83;-62;0
2,1;4;1;1;475;66;64;190
3,8;6;0;18;621;60;94;0
8,8;2;1;-6;215;-35;-2;0
3,1;3;0;41;-60;-9;67;0
5,9;0;0;65;185;-52;-66;0
9;6;0;3;982;12;-40;100
4,9;1;1;-79;-26;10;64;0
6,7;1;0;-8;125;38;99;0
3,3;1;2;-90;202;-7;-30;0
2,3;2;3;66;357;57;71;0
4,2;0;1;37;948;-42;63;0
2,9;8;3;80;-55;-22;82;0
8;2;4;-84;31;-63;-93;0
7,8;0;4;1;582;-96;31;0
1,3;1;2;-14;895;4;-81;0
8,9;6;3;-69;767;55;-48;0
3,4;9;0;-64;703;61;43;0
8,8;3;2;69;949;64;-54;0
7,5;0;3;-60;843;44;46;0
2,9;7;1;-34;700;26;-94;0
3,6;2;3;-74;-96;-78;27;0
1,4;2;0;-85;643;-28;-27;0
8,6;1;1;-47;360;78;-81;0
4,5;1;2;1;777;-33;0;0
0,2;1;1;-36;969;-45;-31;0
9;3;3;39;336;67;-19;0
8,2;0;1;76;880;9;48;0
0,2;2;2;-79;705;21;-17;0
4,2;4;4;50;-37;80;36;0
6;2;2;1;407;-37;-76;0
2,3;7;4;66;678;-19;71;0
4,9;8;4;58;583;64;67;0
2,9;2;2;-36;346;77;32;0
8,6;0;3;42;995;86;-90;0
6,7;4;2;3;496;9;-73;180
7,8;3;4;1;514;-45;-62;0
3,5;7;0;-64;419;34;57;0
7;7;4;1;-58;60;5;0
1,5;2;3;-74;823;54;80;0
8,9;1;4;3;891;-22;40;0
2,8;3;0;73;881;-82;12;0
5,5;3;3;3;-20;-3;-78;0
2,1;2;3;16;260;71;-95;0
0;2;3;10;7;20;-92;0
9,2;2;2;-39;988;63;-49;0
5,2;2;0;-10;10;-75;82;0
7,3;9;3;1;-73;41;88;0
6,2;0;4;18;25;6;74;0
1;8;4;2;237;75;24;180
9;2;1;92;277;23;69;0
4,9;3;2;-9;545;61;28;0
1,7;1;0;99;689;27;80;0
2,8;8;2;98;151;40;66;0
5;2;2;3;21;53;60;70
7,4;3;3;3;681;47;-28;180
9,7;2;4;16;354;-89;-95;0
6,3;8;3;67;874;69;22;0
6,7;1;2;3;676;48;-18;180
9;3;0;9;764;-26;-50;0
5,8;3;1;86;974;62;-20;0
7,8;1;3;13;852;-17;-90;0
7,9;0;2;41;847;5;79;0
8,7;2;3;67;896;-54;12;0
3,6;6;1;91;684;95;-12;0
8;3;3;3;279;37;92;180
9,1;1;4;2;99;38;32;190
7,3;9;4;60;87;72;12;0
6,4;7;4;36;118;77;89;0
5;7;0;80;102;25;-48;0
8,3;5;0;10;858;-74;41;0
1,9;6;2;28;997;-3;96;0
1;2;2;1;501;3;46;190
2,9;1;0;64;673;68;64;90
8,6;3;3;4;458;51;46;180
7,9;2;3;-46;788;-94;-26;0
1,1;9;2;-77;554;64;-14;0
5,5;0;2;14;819;-6;-90;0
5,9;0;3;84;765;5;-62;0
